id_recette,id_food,quantite_g,facteur_retention
1,44,250.0,0.7
1,82,350.0,0.7
1,59,6.0,0.7
1,440,50.0,0.7
1,419,100.0,0.7
1,438,100.0,0.7
1,412,1.0,0.7
1,433,1.0,0.7
1,248,2.0,0.7
1,172,1.0,0.7
1,222,100.0,0.7
1,313,2.0,0.7
1,301,1.0,0.7
1,238,8.0,0.7
1,213,850.0,0.7
1,310,2.0,0.7
2,449,2.0,0.8
2,443,2.0,0.8
2,175,1000.0,0.8
2,287,2.0,0.8
2,54,100.0,0.8
2,175,1000.0,0.8
2,97,4.0,0.8
2,175,350.0,0.8
2,305,2.0,0.8
2,287,100.0,0.8
2,172,2.0,0.8
3,213,200.0,0.8
3,287,2000.0,0.8
3,172,1.0,0.8
3,440,50.0,0.8
3,411,0.5,0.8
3,412,0.5,0.8
3,410,50.0,0.8
3,409,50.0,0.8
3,103,2.0,0.8
3,59,2.0,0.8
3,213,200.0,0.8
3,355,80.0,0.8
3,232,3.0,0.8
3,222,5.0,0.8
3,172,5.0,0.8
3,310,2.0,0.8
3,172,15.0,0.8
3,232,3.0,0.8
4,433,1.0,0.8
4,18,250.0,0.8
4,172,1.0,0.8
4,415,3.0,0.8
4,355,100.0,0.8
4,443,150.0,0.8
4,298,1.0,0.8
4,172,1.0,0.8
4,172,1.0,0.8
4,172,0.5,0.8
4,222,3.0,0.8
4,287,2500.0,0.8
4,364,150.0,0.8
4,172,1.0,0.8
4,232,1.0,0.8
4,172,0.5,0.8
4,172,15.0,0.8
5,213,250.0,0.8
5,433,1.0,0.8
5,415,1.0,0.8
5,374,250.0,0.8
5,406,1.0,0.8
5,172,1.0,0.8
5,172,0.5,0.8
5,172,1.0,0.8
5,172,1.0,0.8
5,200,50.0,0.8
5,200,80.0,0.8
5,355,80.0,0.8
5,301,1.0,0.8
5,440,80.0,0.8
5,439,80.0,0.8
5,411,0.5,0.8
5,451,80.0,0.8
5,443,80.0,0.8
5,419,80.0,0.8
5,172,1.0,0.8
5,222,4.0,0.8
5,287,2000.0,0.8
6,213,380.0,0.7
6,287,3000.0,0.7
6,172,1.0,0.7
6,59,1.0,0.7
6,248,0.5,0.7
6,213,20.0,0.7
6,222,5.0,0.7
6,172,5.0,0.7
6,313,8.0,0.7
6,213,200.0,0.7
6,213,100.0,0.7
6,59,100.0,0.7
6,213,400.0,0.7
6,232,4.0,0.7
6,232,3.0,0.7
6,172,15.0,0.7
6,213,5.0,0.7
6,172,0.25,0.7
6,412,0.25,0.7
6,232,2.0,0.7
6,195,3.0,0.7
6,248,3.0,0.7
6,287,1000.0,0.7
7,82,1500.0,0.8
7,59,1000.0,0.8
7,266,1.0,0.8
7,222,5.0,0.8
7,172,1.0,0.8
7,172,1.0,0.8
7,172,1.0,0.8
7,172,0.5,0.8
7,313,8.0,0.8
7,298,2.0,0.8
7,287,100.0,0.8
7,136,500.0,0.8
7,172,1.0,0.8
7,317,250.0,0.8
7,213,80.0,0.8
7,298,1.0,0.8
8,136,360.0,1.0
8,51,100.0,1.0
8,159,0.5,1.0
8,287,2.0,1.0
8,53,150.0,1.0
8,213,40.0,1.0
8,213,50.0,1.0
8,317,200.0,1.0
8,172,2.0,1.0
8,298,1.0,1.0
9,136,2.0,0.8
9,433,1.0,0.8
9,213,40.0,0.8
9,222,1.0,0.8
9,213,250.0,0.8
9,301,1.0,0.8
9,159,1.0,0.8
9,298,1.0,0.8
9,313,6.0,0.8
9,287,1500.0,0.8
9,213,100.0,0.8
9,232,3.0,0.8
10,213,500.0,0.8
10,287,1500.0,0.8
10,172,1.0,0.8
10,51,750.0,0.8
10,213,80.0,0.8
10,213,100.0,0.8
11,420,2.0,0.8
11,103,2.0,0.8
11,159,1.0,0.8
11,320,80.0,0.8
11,213,80.0,0.8
11,221,150.0,0.8
11,209,2.0,0.8
11,103,2.0,0.8
11,159,1.0,0.8
11,213,80.0,0.8
11,213,80.0,0.8
11,221,150.0,0.8
12,364,250.0,0.7
12,222,80.0,0.7
12,248,2.0,0.7
12,82,200.0,0.7
12,415,1.0,0.7
12,172,1.0,0.7
12,200,1250.0,0.7
12,443,80.0,0.7
12,82,1.0,0.7
12,440,80.0,0.7
12,439,80.0,0.7
12,213,150.0,0.7
12,82,150.0,0.7
12,232,2.0,0.7
12,195,8.0,0.7
12,313,8.0,0.7
12,172,15.0,0.7
12,232,3.0,0.7
13,213,750.0,0.8
13,433,1.0,0.8
13,248,2.0,0.8
13,172,1.0,0.8
13,172,0.5,0.8
13,172,1.0,0.8
13,238,6.0,0.8
13,222,4.0,0.8
13,287,750.0,0.8
13,451,350.0,0.8
13,443,350.0,0.8
13,301,1.0,0.8
13,172,0.25,0.8
14,125,4.0,0.7
14,173,1.0,0.7
14,213,2.0,0.7
14,213,150.0,0.7
14,213,100.0,0.7
14,287,4.0,0.7
14,298,1.0,0.7
14,317,8.0,0.7
14,317,40.0,0.7
14,18,5.0,0.7
15,56,18.0,1.0
15,136,150.0,1.0
15,317,100.0,1.0
15,175,1.0,1.0
15,50,150.0,1.0
15,100,50.0,1.0
16,56,18.0,1.0
16,370,130.0,1.0
16,213,50.0,1.0
16,222,1.0,1.0
16,320,50.0,1.0
16,310,2.0,1.0
17,317,300.0,1.0
17,287,750.0,1.0
17,287,2.0,1.0
17,37,160.0,1.0
17,287,150.0,1.0
18,82,4.0,0.8
18,433,2.0,0.8
18,248,2.0,0.8
18,172,3.0,0.8
18,172,1.0,0.8
18,172,0.5,0.8
18,172,1.0,0.8
18,172,1.0,0.8
18,225,80.0,0.8
18,172,1.0,0.8
18,287,250.0,0.8
18,313,4.0,0.8
19,213,4.0,0.8
19,433,1.0,0.8
19,248,2.0,0.8
19,301,1.0,0.8
19,172,1.0,0.8
19,172,0.5,0.8
19,172,1.0,0.8
19,313,10.0,0.8
19,298,1.0,0.8
19,222,4.0,0.8
19,287,100.0,0.8
19,82,4.0,0.8
19,82,3.0,0.8
19,172,2.0,0.8
19,298,1.0,0.8
20,159,350.0,0.8
20,172,0.5,0.8
20,300,0.25,0.8
20,298,2.0,0.8
20,172,1.0,0.8
20,320,0.25,0.8
20,314,1.0,0.8
20,312,4.0,0.8
20,337,30.0,0.8
20,59,20.0,0.8
21,287,500.0,0.8
21,217,5.0,0.8
21,313,10.0,0.8
22,172,150.0,0.8
22,287,400.0,0.8
22,51,300.0,0.8
22,159,1.0,0.8
22,44,220.0,0.8
22,381,100.0,0.8
22,172,3.0,0.8
22,287,2.0,0.8
22,94,5.0,0.8
22,44,220.0,0.8
22,50,100.0,0.8
22,100,20.0,0.8
22,100,5.0,0.8
22,44,220.0,0.8
22,172,50.0,0.8
22,232,2.0,0.8
22,56,2.0,0.8
22,317,5.0,0.8
23,213,1300.0,0.8
23,433,1.0,0.8
23,248,2.0,0.8
23,222,50.0,0.8
23,305,2.0,0.8
23,172,1.0,0.8
23,310,1.0,0.8
23,355,80.0,0.8
23,301,1.0,0.8
23,287,750.0,0.8
23,443,600.0,0.8
23,172,5.0,0.8
23,232,3.0,0.8
24,213,600.0,0.8
24,222,120.0,0.8
24,293,80.0,0.8
24,232,4.0,0.8
24,300,40.0,0.8
24,172,0.5,0.8
24,412,0.5,0.8
24,416,0.5,0.8
24,443,0.5,0.8
24,405,1.0,0.8
24,248,2.0,0.8
24,287,4.0,0.8
25,200,750.0,0.8
25,433,1.0,0.8
25,248,2.0,0.8
25,103,1.0,0.8
25,301,1.0,0.8
25,298,2.0,0.8
25,172,1.0,0.8
25,159,0.5,0.8
25,172,1.0,0.8
25,313,8.0,0.8
25,222,4.0,0.8
25,287,750.0,0.8
25,125,4.0,0.8
25,98,1.0,0.8
25,176,1.0,0.8
25,54,12.0,0.8
25,172,4.0,0.8
25,298,0.5,0.8
25,317,2.0,0.8
26,82,2.0,0.7
26,458,300.0,0.7
26,443,300.0,0.7
26,440,200.0,0.7
26,232,2.0,0.7
26,195,6.0,0.7
26,222,80.0,0.7
26,287,100.0,0.7
26,213,400.0,0.7
26,232,3.0,0.7
26,310,2.0,0.7
27,18,600.0,0.8
27,433,1.0,0.8
27,248,1.0,0.8
27,301,1.0,0.8
27,313,8.0,0.8
27,172,2.0,0.8
27,172,1.0,0.8
27,172,0.5,0.8
27,222,4.0,0.8
27,136,700.0,0.8
27,172,5.0,0.8
27,443,500.0,0.8
27,172,0.25,0.8
27,44,150.0,0.8
27,222,100.0,0.8
27,172,1.0,0.8
28,200,750.0,0.8
28,415,1.0,0.8
28,433,1.0,0.8
28,248,1.0,0.8
28,172,0.5,0.8
28,172,1.0,0.8
28,172,1.0,0.8
28,222,4.0,0.8
28,301,1.0,0.8
28,287,700.0,0.8
28,439,600.0,0.8
28,414,80.0,0.8
28,248,1.0,0.8
28,172,1.0,0.8
29,18,300.0,0.7
29,82,250.0,0.7
29,305,2.0,0.7
29,248,1.0,0.7
29,292,2.0,0.7
29,292,2.0,0.7
29,222,3.0,0.7
29,232,3.0,0.7
29,310,2.0,0.7
29,136,4.0,0.7
29,213,20.0,0.7
29,159,1.0,0.7
30,82,250.0,0.8
30,213,250.0,0.8
30,18,250.0,0.8
30,248,1.0,0.8
30,213,80.0,0.8
30,172,1.0,0.8
30,172,1.0,0.8
30,159,0.5,0.8
30,159,1.0,0.8
30,136,4.0,0.8
30,213,100.0,0.8
30,172,15.0,0.8
31,317,500.0,0.7
31,37,250.0,0.7
31,159,0.25,0.7
31,287,2.0,0.7
31,213,40.0,0.7
31,136,4.0,0.7
31,213,100.0,0.7
31,59,250.0,0.7
31,317,5.0,0.7
32,443,200.0,0.8
32,419,200.0,0.8
32,390,100.0,0.8
32,213,200.0,0.8
32,172,2.0,0.8
32,364,1.0,0.8
32,213,40.0,0.8
32,310,2.0,0.8
32,136,4.0,0.8
32,213,100.0,0.8
32,159,1.0,0.8
33,213,200.0,0.7
33,287,2000.0,0.7
33,213,10.0,0.7
33,222,1.0,0.7
33,213,150.0,0.7
33,213,80.0,0.7
33,136,100.0,0.7
33,232,200.0,0.7
33,172,1.0,0.7
33,59,3.0,0.7
34,103,1000.0,0.8
34,172,1.0,0.8
34,222,80.0,0.8
34,298,3.0,0.8
34,300,3.0,0.8
34,310,3.0,0.8
34,37,150.0,0.8
34,287,2.0,0.8
34,337,1.0,0.8
34,317,1.0,0.8
35,59,3000.0,0.8
35,159,1.0,0.8
35,159,1.0,0.8
35,159,1.0,0.8
35,159,1.0,0.8
35,159,1.0,0.8
35,159,1.0,0.8
35,172,1.0,0.8
35,248,2.0,0.8
35,172,1.0,0.8
35,172,1.0,0.8
35,172,1.0,0.8
35,172,1.0,0.8
35,172,1.0,0.8
35,172,1.0,0.8
35,287,4.0,0.8
35,213,300.0,0.8
35,172,4.0,0.8
35,374,250.0,0.8
35,195,4.0,0.8
35,172,1.0,0.8
35,172,1.0,0.8
35,172,1.0,0.8
35,172,1.0,0.8
35,172,1.0,0.8
35,248,1.0,0.8
35,172,2.0,0.8
35,222,2.0,0.8
35,433,1.0,0.8
35,248,2.0,0.8
35,301,1.0,0.8
35,172,1.0,0.8
35,313,8.0,0.8
35,287,1500.0,0.8
35,410,100.0,0.8
35,172,0.25,0.8
35,172,2.0,0.8
36,59,2500.0,0.8
36,172,1.0,0.8
36,172,1.0,0.8
36,313,6.0,0.8
36,172,0.5,0.8
36,172,1.0,0.8
36,59,1000.0,0.8
36,266,1.0,0.8
36,222,6.0,0.8
36,172,1.0,0.8
36,172,1.0,0.8
36,313,10.0,0.8
36,172,1.0,0.8
36,172,1.0,0.8
36,298,3.0,0.8
36,172,2.0,0.8
36,287,750.0,0.8
36,213,1000.0,0.8
36,222,4.0,0.8
36,172,1.0,0.8
36,53,100.0,0.8
36,317,250.0,0.8
36,52,2.0,0.8
37,33,500.0,0.8
37,172,4.0,0.8
37,317,400.0,0.8
37,222,200.0,0.8
37,213,200.0,0.8
37,195,100.0,0.8
37,222,100.0,0.8
37,213,100.0,0.8
38,18,700.0,0.7
38,248,1.0,0.7
38,433,1.0,0.7
38,222,2.0,0.7
38,18,1.0,0.7
38,432,4.0,0.7
38,320,0.25,0.7
38,364,1.0,0.7
38,312,0.5,0.7
38,172,1.0,0.7
38,195,4.0,0.7
38,377,400.0,0.7
38,410,100.0,0.7
38,433,1.0,0.7
38,222,1.0,0.7
38,195,4.0,0.7
38,252,200.0,0.7
38,213,150.0,0.7
38,232,100.0,0.7
38,312,2.0,0.7
39,213,500.0,0.7
39,44,100.0,0.7
39,374,500.0,0.7
39,433,0.25,0.7
39,172,5.0,0.7
39,248,2.0,0.7
39,172,0.25,0.7
39,172,1.0,0.7
39,287,0.5,0.7
39,172,1.0,0.7
39,222,6.0,0.7
39,172,1.0,0.7
39,172,1.0,0.7
39,419,2.0,0.7
39,411,0.5,0.7
39,412,0.5,0.7
39,443,3.0,0.7
39,222,3.0,0.7
39,232,350.0,0.7
39,293,1.0,0.7
39,213,100.0,0.7
39,229,60.0,0.7
39,370,80.0,0.7
39,232,4.0,0.7
39,172,15.0,0.7
40,136,650.0,0.8
40,287,2.0,0.8
40,213,3.0,0.8
40,213,50.0,0.8
40,18,2.0,0.8
40,337,350.0,0.8
41,136,20.0,0.7
41,225,5.0,0.7
41,51,300.0,0.7
41,213,10.0,0.7
41,37,35.0,0.7
41,213,1.0,0.7
41,287,1.0,0.7
41,317,100.0,0.7
42,374,500.0,0.8
42,248,3.0,0.8
42,301,1.0,0.8
42,172,1.0,0.8
42,172,1.0,0.8
42,222,2.0,0.8
42,453,4.0,0.8
42,438,400.0,0.8
42,405,2.0,0.8
42,98,1.0,0.8
42,287,750.0,0.8
42,232,3.0,0.8
42,222,2.0,0.8
43,359,250.0,0.8
43,248,2.0,0.8
43,433,1.0,0.8
43,301,1.0,0.8
43,159,1.0,0.8
43,159,1.0,0.8
43,159,0.5,0.8
43,222,3.0,0.8
43,287,1500.0,0.8
43,222,5.0,0.8
44,82,1750.0,0.7
44,59,2000.0,0.7
44,266,1.0,0.7
44,301,0.5,0.7
44,298,3.0,0.7
44,313,10.0,0.7
44,159,2.0,0.7
44,159,1.0,0.7
44,213,3.0,0.7
44,159,1.0,0.7
44,222,80.0,0.7
44,172,1.0,0.7
44,317,650.0,0.7
44,213,100.0,0.7
44,298,1.0,0.7
44,232,400.0,0.7
44,213,80.0,0.7
44,225,5.0,0.7
44,59,1.0,0.7
44,52,2.0,0.7
45,29,100.0,0.8
45,37,50.0,0.8
45,248,3.0,0.8
45,287,2000.0,0.8
45,222,1.0,0.8
45,172,1.0,0.8
45,222,5.0,0.8
46,37,120.0,0.8
46,335,80.0,0.8
46,52,40.0,0.8
46,213,2.0,0.8
46,232,200.0,0.8
46,213,40.0,0.8
46,252,200.0,0.8
46,287,100.0,0.8
46,37,150.0,0.8
46,213,1.0,0.8
46,52,1.0,0.8
46,172,1.0,0.8
47,37,120.0,0.8
47,335,120.0,0.8
47,213,2.0,0.8
47,213,1.0,0.8
47,59,2.0,0.8
47,37,45.0,0.8
47,213,1.0,0.8
47,213,23.0,0.8
47,200,250.0,0.8
47,50,75.0,0.8
47,213,90.0,0.8
47,287,100.0,0.8
47,37,150.0,0.8
47,213,1.0,0.8
47,232,200.0,0.8
47,213,40.0,0.8
48,37,120.0,0.8
48,335,80.0,0.8
48,375,40.0,0.8
48,213,2.0,0.8
48,159,80.0,0.8
48,50,300.0,0.8
48,232,150.0,0.8
48,276,5.0,0.8
48,213,5.0,0.8
49,317,400.0,1.0
49,37,200.0,1.0
50,200,500.0,0.8
50,355,250.0,0.8
50,103,1.0,0.8
50,248,2.0,0.8
50,172,1.0,0.8
50,172,1.0,0.8
50,172,0.5,0.8
50,172,0.5,0.8
50,172,1.0,0.8
50,172,1.0,0.8
50,222,4.0,0.8
50,301,1.0,0.8
50,136,750.0,0.8
50,232,3.0,0.8
51,213,1000.0,0.8
51,248,4.0,0.8
51,301,3.0,0.8
51,172,1.0,0.8
51,313,8.0,0.8
51,172,1.0,0.8
51,172,1.0,0.8
51,287,1500.0,0.8
51,355,250.0,0.8
51,44,250.0,0.8
52,200,500.0,0.8
52,458,500.0,0.8
52,248,2.0,0.8
52,172,0.5,0.8
52,172,1.0,0.8
52,172,1.0,0.8
52,172,1.0,0.8
52,222,2.0,0.8
52,222,2.0,0.8
52,136,500.0,0.8
52,301,1.0,0.8
52,172,0.25,0.8
52,410,200.0,0.8
52,232,3.0,0.8
53,29,150.0,0.8
53,248,3.0,0.8
53,287,1500.0,0.8
53,222,1.0,0.8
53,172,1.0,0.8
53,159,1.0,0.8
53,159,1.0,0.8
53,222,5.0,0.8
54,213,1000.0,0.8
54,248,6.0,0.8
54,433,2.0,0.8
54,300,100.0,0.8
54,310,10.0,0.8
54,453,1.0,0.8
54,443,2.0,0.8
54,451,2.0,0.8
54,59,1.0,0.8
54,287,3000.0,0.8
55,118,4.0,0.8
55,172,1.0,0.8
55,172,1.0,0.8
55,298,0.5,0.8
55,317,80.0,0.8
55,337,80.0,0.8
55,56,80.0,0.8
55,53,80.0,0.8
55,287,1.0,0.8
55,213,1.0,0.8
56,213,1000.0,0.8
56,172,1.0,0.8
56,172,1.0,0.8
56,310,0.5,0.8
56,172,1.0,0.8
56,298,1.0,0.8
56,172,2.0,0.8
56,222,80.0,0.8
56,248,4.0,0.8
56,287,1500.0,0.8
56,44,250.0,0.8
56,53,100.0,0.8
56,172,1.0,0.8
56,337,1.0,0.8
57,433,1.0,0.8
57,82,3.0,0.8
57,433,10.0,0.8
57,248,1.0,0.8
57,136,1.0,0.8
57,172,1.0,0.8
57,222,2.0,0.8
57,59,1.0,0.8
57,300,60.0,0.8
57,310,10.0,0.8
57,287,1500.0,0.8
57,40,5.0,0.8
57,370,5.0,0.8
58,266,1.0,0.8
58,301,1.0,0.8
58,172,0.25,0.8
58,248,2.0,0.8
58,172,1.0,0.8
58,172,1.0,0.8
58,172,3.0,0.8
58,222,80.0,0.8
59,213,500.0,0.7
59,172,3.0,0.7
59,335,3.0,0.7
59,59,2.0,0.7
59,432,150.0,0.7
59,225,5.0,0.7
59,172,15.0,0.7
59,210,5.0,0.7
60,266,1.0,0.8
60,301,1.0,0.8
60,412,0.5,0.8
60,305,2.0,0.8
60,248,2.0,0.8
60,222,80.0,0.8
60,172,3.0,0.8
60,292,1.0,0.8
60,292,4.0,0.8
61,213,250.0,0.8
61,44,80.0,0.8
61,136,2.0,0.8
61,292,5.0,0.8
61,210,5.0,0.8
61,232,3.0,0.8
62,37,180.0,0.8
62,213,1.0,0.8
62,159,0.5,0.8
62,222,180.0,0.8
62,51,120.0,0.8
62,335,350.0,0.8
62,213,14.0,0.8
62,50,80.0,0.8
62,172,1.0,0.8
63,328,250.0,1.0
63,100,50.0,1.0
63,52,60.0,1.0
63,213,220.0,1.0
63,337,3.0,1.0
63,337,3.0,1.0
63,50,100.0,1.0
64,213,150.0,0.7
64,213,20.0,0.7
64,159,0.5,0.7
64,159,0.5,0.7
64,159,0.25,0.7
64,458,500.0,0.7
64,222,1.0,0.7
64,335,1.0,0.7
64,172,1.0,0.7
64,370,60.0,0.7
64,213,100.0,0.7
64,335,3.0,0.7
64,287,2.0,0.7
64,432,200.0,0.7
64,225,5.0,0.7
65,213,150.0,0.7
65,213,20.0,0.7
65,159,0.5,0.7
65,159,0.5,0.7
65,159,0.25,0.7
65,458,400.0,0.7
65,222,1.0,0.7
65,335,1.0,0.7
65,172,1.0,0.7
65,370,60.0,0.7
65,59,80.0,0.7
65,412,60.0,0.7
65,370,80.0,0.7
65,232,100.0,0.7
66,320,125.0,0.8
66,213,250.0,0.8
66,18,3.0,0.8
66,213,2.0,0.8
67,337,100.0,0.8
67,337,25.0,0.8
67,213,125.0,0.8
67,213,1.0,0.8
67,213,2.0,0.8
67,287,1.0,0.8
67,18,2.0,0.8
67,213,25.0,0.8
67,335,20.0,0.8
68,335,350.0,0.7
68,159,0.5,0.7
68,337,80.0,0.7
68,317,100.0,0.7
68,172,380.0,0.7
68,50,250.0,0.7
69,335,500.0,0.7
69,213,7.0,0.7
69,213,1.0,0.7
69,159,0.5,0.7
69,287,250.0,0.7
69,225,5.0,0.7
69,172,2.0,0.7
70,51,120.0,0.8
70,213,80.0,0.8
70,159,0.5,0.8
70,159,1.0,0.8
70,222,1.0,0.8
70,335,225.0,0.8
70,213,10.0,0.8
70,82,100.0,0.8
70,410,40.0,0.8
70,370,80.0,0.8
71,335,150.0,0.8
71,159,0.5,0.8
71,213,7.0,0.8
71,37,120.0,0.8
71,222,60.0,0.8
71,51,100.0,0.8
71,118,3.0,0.8
71,213,80.0,0.8
71,37,100.0,0.8
71,317,60.0,0.8
71,172,1.0,0.8
72,37,150.0,0.8
72,335,400.0,0.8
72,159,0.5,0.8
72,213,100.0,0.8
72,222,100.0,0.8
72,213,14.0,0.8
72,287,80.0,0.8
72,213,1.0,0.8
72,52,1.0,0.8
72,317,60.0,0.8
72,172,1.0,0.8
73,433,1.0,0.7
73,248,1.0,0.7
73,222,2.0,0.7
73,310,2.0,0.7
73,374,200.0,0.7
73,44,200.0,0.7
73,213,120.0,0.7
73,222,2.0,0.7
73,59,2.0,0.7
73,335,2.0,0.7
73,432,5.0,0.7
73,225,5.0,0.7
73,210,5.0,0.7
74,335,500.0,0.8
74,213,50.0,0.8
74,37,25.0,0.8
74,213,25.0,0.8
74,51,380.0,0.8
74,159,1.0,0.8
75,37,60.0,0.7
75,159,1.0,0.7
75,335,500.0,0.7
75,213,7.0,0.7
75,213,120.0,0.7
75,287,70.0,0.7
75,98,1.0,0.7
75,213,1.0,0.7
75,287,1.0,0.7
75,225,5.0,0.7
75,52,5.0,0.7
76,159,0.25,0.8
76,375,2.5,0.8
76,287,120.0,0.8
76,220,2.5,0.8
76,159,0.25,0.8
76,51,500.0,0.8
76,287,2.0,0.8
76,375,100.0,0.8
76,287,50.0,0.8
76,98,1.0,0.8
76,298,2.0,0.8
76,287,5.0,0.8
76,317,50.0,0.8
76,54,4.0,0.8
77,213,200.0,0.8
77,213,75.0,0.8
77,159,0.25,0.8
77,213,1.0,0.8
77,18,1.0,0.8
77,335,225.0,0.8
77,50,80.0,0.8
77,172,1.0,0.8
78,408,2.0,0.7
78,248,1.0,0.7
78,172,1.0,0.7
78,159,1.0,0.7
78,159,1.0,0.7
78,159,1.0,0.7
78,222,3.0,0.7
78,408,2.0,0.7
78,172,2.0,0.7
78,159,1.0,0.7
78,213,2.0,0.7
78,59,1.0,0.7
78,172,1.0,0.7
78,172,5.0,0.7
78,408,2.0,0.7
78,381,1.0,0.7
78,248,1.0,0.7
78,222,1.0,0.7
78,172,1.0,0.7
78,159,1.0,0.7
78,172,1.0,0.7
79,404,2.0,1.0
79,98,1.0,1.0
79,213,200.0,1.0
79,172,1.0,1.0
79,213,2.0,1.0
79,222,1.0,1.0
79,172,2.0,1.0
80,112,400.0,1.0
80,94,200.0,1.0
80,136,4.0,1.0
80,232,3.0,1.0
81,103,350.0,1.0
81,94,200.0,1.0
81,222,2.0,1.0
81,172,2.0,1.0
81,287,200.0,1.0
81,213,160.0,1.0
81,232,3.0,1.0
81,310,2.0,1.0
82,82,8.0,0.7
82,408,3.0,0.7
82,172,1.0,0.7
82,222,2.0,0.7
82,172,1.0,0.7
82,248,1.0,0.7
82,159,1.0,0.7
82,159,0.5,0.7
82,225,5.0,0.7
82,20,5.0,0.7
83,175,1000.0,1.0
83,172,5.0,1.0
83,94,250.0,1.0
83,232,16.0,1.0
83,287,1000.0,1.0
83,287,1.0,1.0
83,94,5.0,1.0
83,100,5.0,1.0
84,335,230.0,0.8
84,37,220.0,0.8
84,213,7.0,0.8
84,159,0.25,0.8
84,232,300.0,0.8
84,252,200.0,0.8
84,149,200.0,0.8
84,172,2.0,0.8
85,415,2.0,1.0
85,404,1.0,1.0
85,173,0.5,1.0
85,172,1.0,1.0
85,222,2.0,1.0
85,172,1.0,1.0
85,172,1.0,1.0
85,172,1.0,1.0
85,310,2.0,1.0
86,335,180.0,0.8
86,375,50.0,0.8
86,213,220.0,0.8
86,213,14.0,0.8
86,159,0.25,0.8
86,287,2.0,0.8
86,232,200.0,0.8
86,213,30.0,0.8
86,252,380.0,0.8
86,94,350.0,0.8
86,130,2.0,0.8
86,172,1.0,0.8
86,232,3.0,0.8
86,50,150.0,0.8
86,232,80.0,0.8
87,98,0.5,0.8
87,232,2.0,0.8
87,248,1.0,0.8
87,458,500.0,0.8
87,412,1.0,0.8
87,405,1.0,0.8
87,434,50.0,0.8
87,414,250.0,0.8
87,410,50.0,0.8
87,409,50.0,0.8
87,172,2.0,0.8
87,222,8.0,0.8
87,172,4.0,0.8
87,232,3.0,0.8
88,213,500.0,0.7
88,248,2.0,0.7
88,406,2.0,0.7
88,222,4.0,0.7
88,172,1.0,0.7
89,18,2.0,0.8
89,59,75.0,0.8
89,287,50.0,0.8
89,381,2.0,0.8
89,100,50.0,0.8
89,317,100.0,0.8
89,175,2.0,0.8
90,213,1.0,0.8
90,136,100.0,0.8
90,105,2.0,0.8
90,252,180.0,0.8
90,105,160.0,0.8
90,232,4.0,0.8
90,172,3.0,0.8
90,105,200.0,0.8
90,232,3.0,0.8
90,82,100.0,0.8
91,44,100.0,1.0
91,443,1.0,1.0
91,416,1.0,1.0
91,387,80.0,1.0
91,232,3.0,1.0
91,50,2.0,1.0
91,213,200.0,1.0
91,213,200.0,1.0
91,292,3.0,1.0
91,292,2.0,1.0
92,37,120.0,0.8
92,159,0.25,0.8
92,335,80.0,0.8
92,320,40.0,0.8
92,232,250.0,0.8
92,213,50.0,0.8
92,159,100.0,0.8
92,320,50.0,0.8
92,320,100.0,0.8
93,59,500.0,0.8
93,248,2.0,0.8
93,172,2.0,0.8
93,172,1.0,0.8
93,302,4.0,0.8
93,159,0.25,0.8
93,222,5.0,0.8
93,172,2.0,0.8
93,287,3.0,0.8
93,443,2.0,0.8
93,387,100.0,0.8
93,458,150.0,0.8
93,414,100.0,0.8
93,410,50.0,0.8
94,66,100.0,1.0
94,94,200.0,1.0
94,108,200.0,1.0
94,172,2.0,1.0
94,252,200.0,1.0
94,108,5.0,1.0
95,55,10.0,0.8
95,287,150.0,0.8
95,287,2.0,0.8
95,320,8.0,0.8
95,172,1.0,0.8
95,51,500.0,0.8
95,112,1.0,0.8
95,105,2.0,0.8
95,175,400.0,0.8
95,108,250.0,0.8
95,381,1.0,0.8
95,94,100.0,0.8
95,51,400.0,0.8
95,172,1.0,0.8
96,37,120.0,0.8
96,335,120.0,0.8
96,159,0.25,0.8
96,232,250.0,0.8
96,213,40.0,0.8
96,94,100.0,0.8
96,145,3.0,0.8
96,172,1.0,0.8
96,52,1.0,0.8
97,350,1000.0,0.7
97,82,2.0,0.7
97,414,200.0,0.7
97,222,5.0,0.7
97,310,2.0,0.7
97,248,2.0,0.7
97,172,3.0,0.7
97,159,1.0,0.7
97,159,1.0,0.7
97,159,0.5,0.7
97,287,2.0,0.7
97,172,2.0,0.7
98,459,500.0,0.8
98,248,3.0,0.8
98,301,1.0,0.8
98,159,1.0,0.8
98,159,1.0,0.8
98,159,0.5,0.8
98,159,0.5,0.8
98,313,1.0,0.8
98,225,4.0,0.8
98,405,1.0,0.8
98,287,500.0,0.8
99,364,400.0,1.0
99,220,100.0,1.0
99,409,60.0,1.0
99,414,150.0,1.0
99,173,1.0,1.0
99,222,4.0,1.0
99,232,8.0,1.0
99,159,1.0,1.0
99,159,1.0,1.0
99,232,3.0,1.0
100,18,200.0,0.7
100,433,1.0,0.7
100,222,5.0,0.7
100,443,1.0,0.7
100,458,150.0,0.7
100,439,100.0,0.7
100,440,100.0,0.7
100,82,4.0,0.7
100,414,100.0,0.7
100,213,2.0,0.7
100,159,1.0,0.7
100,159,0.5,0.7
100,232,3.0,0.7
101,421,500.0,1.0
101,172,1.0,1.0
101,248,1.0,1.0
101,222,2.0,1.0
